,Modelo,Pooling,out_emb_size,epochs,qtd_layers,nhid,STS12,STS13,STS14,STS15,STS16,Avg
488,deberta-base,CLS+MAX-NS_SUMALL,torch.Size([1536]),1,12,0,51.61907303816173,41.05791457894327,55.01387839835179,62.17618270925498,54.66982997616536,52.907375740175425
489,deberta-base,DY3_SUMALL,torch.Size([2304]),1,12,0,44.03192473024597,21.268692425858003,40.02395058589425,52.145237034455036,34.20458665911892,38.334878287114435
490,deberta-base,DY3-NS_SUMALL,torch.Size([2304]),1,12,0,50.67037040011333,23.09617740669824,41.82626668003064,51.00946648484801,40.93784546620995,41.50802528758003
491,deberta-base,DY5_SUMALL,torch.Size([3840]),1,12,0,37.927822419008386,23.96338061886726,33.77879146884357,42.194885173532256,22.494431170803388,32.07186217021097
492,deberta-base,DY5-NS_SUMALL,torch.Size([3840]),1,12,0,44.86698707772043,11.74745289051131,31.85269169551382,42.54566142485475,33.49700880655252,32.90196037903057
493,deberta-base,CLS_AVGALL,torch.Size([768]),1,12,0,33.5295063951436,12.548289142020627,18.789296242946847,30.881973342191564,27.873061952930673,24.724425415046664
494,deberta-base,AVG_AVGALL,torch.Size([768]),1,12,0,53.31655764320686,49.363505112634,56.027488145210526,66.31130973218708,60.94842040097597,57.19345620684288
495,deberta-base,SUM_AVGALL,torch.Size([768]),1,12,0,53.29894033790579,49.363422115511774,56.02757114692566,66.31152949334863,60.94842040097597,57.18997669893356
496,deberta-base,MAX_AVGALL,torch.Size([768]),1,12,0,51.44189717502374,40.93751382755093,54.97252077442683,61.94449482958315,54.343634923121066,52.728012305941135
497,deberta-base,AVG-NS_AVGALL,torch.Size([768]),1,12,0,53.2962469609484,49.627206636072444,56.182963684197084,66.41374729851833,60.94017709684676,57.29206833531661
498,deberta-base,SUM-NS_AVGALL,torch.Size([768]),1,12,0,53.286016983510244,49.627172716867385,56.18305404679293,66.41362771568267,60.940174611576424,57.29000921488593
499,deberta-base,MAX-NS_AVGALL,torch.Size([768]),1,12,0,51.4419514755186,40.93233231796593,54.97036377593236,61.93839022175176,54.31657640324994,52.71992283888371
500,deberta-base,CLS+AVG_AVGALL,torch.Size([1536]),1,12,0,53.337952156876945,48.95029674102927,55.87767843193926,66.54575950661801,60.93077526432117,57.12849242015693
501,deberta-base,CLS+SUM_AVGALL,torch.Size([1536]),1,12,0,53.34785533772901,49.298644256923296,55.96672266990693,66.30978263392144,60.95259685744495,57.17512035118513
502,deberta-base,CLS+MAX_AVGALL,torch.Size([1536]),1,12,0,51.63160267981925,41.07436631815165,55.0145910015121,62.18563454926708,54.6997744378819,52.921193797326396
503,deberta-base,CLS+AVG-NS_AVGALL,torch.Size([1536]),1,12,0,53.075238063998206,49.33026177471921,55.999894656814895,66.37151979408259,60.78050174740645,57.11148320740426
504,deberta-base,CLS+SUM-NS_AVGALL,torch.Size([1536]),1,12,0,53.29678711790902,49.51283640891808,56.140633903311446,66.41789374403383,60.9812479651507,57.26987982786462
505,deberta-base,CLS+MAX-NS_AVGALL,torch.Size([1536]),1,12,0,51.6214989872048,41.05775323741223,55.01419171696812,62.176528613694224,54.66982997616536,52.907960506288944
506,deberta-base,DY3_AVGALL,torch.Size([2304]),1,12,0,44.02050467060056,21.268692425858003,40.02395058589425,52.14520046493221,34.20458665911892,38.33258696128079
507,deberta-base,DY3-NS_AVGALL,torch.Size([2304]),1,12,0,50.6778966774612,23.09617740669824,41.82624446196352,51.00888688302789,40.93784546620995,41.50941017907216
508,deberta-base,DY5_AVGALL,torch.Size([3840]),1,12,0,37.927893344003515,23.963380534397164,33.77879146884357,42.19525828653684,22.494431170803388,32.071950960916894
509,deberta-base,DY5-NS_AVGALL,torch.Size([3840]),1,12,0,44.86646816765179,11.74745289051131,31.85269169551382,42.54566142485475,33.49701063120102,32.901856961946535
