,Modelo,Pooling,nhid,epochs,qtd_layers,MR,CR,SUBJ,MPQA,SST2,SST5,TREC,MRPC,Avg_with_SST5,Avg_without_SST5
138,bert-large-uncased,_concat_cls_with_mean-16,0,1,24,82.47,84.85,95.18,87.61,87.53,48.73,93.4,74.49,81.7825,86.50428571428571
139,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-16,0,1,24,82.25,84.56,95.3,88.23,87.37,48.82,94.0,74.32,81.85624999999999,86.57571428571428
140,bert-large-uncased,_concat_mean_3_tokens-16,0,1,24,80.12,85.48,95.16,88.2,84.35,46.97,94.0,68.06,80.29249999999999,85.05285714285712
141,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-16,0,1,24,80.15,84.64,95.14,88.13,83.75,45.34,93.8,68.0,79.86874999999999,84.80142857142857
142,bert-large-uncased,_concat_mean_5_tokens-16,0,1,24,81.15,84.11,95.17,87.42,84.02,46.52,93.8,68.41,80.07499999999999,84.86857142857141
143,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-16,0,1,24,80.75,85.53,95.04,68.77,50.08,46.33,94.4,67.88,73.5975,77.49285714285713
144,bert-large-uncased,_cls-17,0,1,24,83.49,86.25,94.46,86.13,87.48,49.73,89.0,71.77,81.03875,85.51142857142857
145,bert-large-uncased,_mean-17,0,1,24,83.13,87.02,94.84,87.19,88.03,50.0,91.4,74.09,81.9625,86.52857142857144
146,bert-large-uncased,_mean_exclude_cls_sep-17,0,1,24,82.34,86.83,94.82,87.88,87.75,49.32,92.6,74.03,81.94624999999999,86.60714285714286
147,bert-large-uncased,_concat_cls_with_mean-17,0,1,24,83.94,87.95,95.0,87.24,89.73,50.54,92.8,71.59,82.34875000000001,86.89285714285714
148,bert-large-uncased,_concat_cls_with_mean_exclude_cls_sep-17,0,1,24,84.05,88.24,95.41,88.22,89.62,50.77,93.4,74.96,83.08375,87.7
149,bert-large-uncased,_concat_mean_3_tokens-17,0,1,24,83.49,87.92,95.38,88.32,85.94,48.33,95.2,68.64,81.65249999999999,86.41285714285713
150,bert-large-uncased,_concat_mean_3_tokens_exclude_cls_and_sep-17,0,1,24,83.27,87.26,95.25,88.27,85.94,48.14,92.0,67.25,80.92249999999999,85.60571428571428
151,bert-large-uncased,_concat_mean_5_tokens-17,0,1,24,83.45,87.84,95.55,87.58,85.83,47.96,94.2,69.1,81.43875,86.22142857142858
152,bert-large-uncased,_concat_mean_5_tokens_exclude_cls_and_sep-17,0,1,24,83.14,87.2,95.41,68.77,50.08,47.96,95.0,65.22,74.0975,77.83142857142856
153,bert-large-uncased,_cls-18,0,1,24,84.24,85.62,94.87,86.56,88.58,49.5,90.6,72.06,81.50375,86.07571428571428
