,Modelo,Pooling,epochs,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness,Avg
77,bert-base-uncased,_concat_3_tokens_mean_pooling_9,1,12,0.4110299967668115,0.19589803615849366,0.3937820074709079,0.46763581200089765,0.3822519463426937,,,0.37011955974796085
78,bert-base-uncased,_concat_5_tokens_mean_pooling_9,1,12,0.3747542435554445,0.14364467600784553,0.31835164795441734,0.38367507922903527,0.32886718664392245,,,0.30985856667813305
79,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_9,1,12,0.4110299967668115,0.19589803615849366,0.3937820074709079,0.46763581200089765,0.3822519463426937,,,0.37011955974796085
80,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_9,1,12,0.3747542435554445,0.14364467600784553,0.31835164795441734,0.38367507922903527,0.32886718664392245,,,0.30985856667813305
81,bert-base-uncased,_cls_layer_10,1,12,0.2856591346027824,0.18357716209973296,0.2643918629813366,0.3121846087049374,0.39882871537938047,,,0.28892829675363396
82,bert-base-uncased,_mean_pooling_10,1,12,0.44687483625790847,0.3312341237504175,0.47329146010054873,0.5494332812037136,0.5409752029425594,,,0.46836178085102953
83,bert-base-uncased,_mean_pooling_no_cls_and_sep_10,1,12,0.44687483625790847,0.3312341237504175,0.47329146010054873,0.5494332812037136,0.5409752029425594,,,0.46836178085102953
84,bert-base-uncased,_concat_cls_layer_with_mean_pooling_10,1,12,0.3808334931520704,0.2400564591198674,0.3683632428512201,0.4313207461827545,0.47975033334694517,,,0.3800648549305715
85,bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_10,1,12,0.3808334931520704,0.2400564591198674,0.3683632428512201,0.4313207461827545,0.47975033334694517,,,0.3800648549305715
86,bert-base-uncased,_concat_3_tokens_mean_pooling_10,1,12,0.42033582630361543,0.24985147357045365,0.4185273056137609,0.4949542550557037,0.4303055217411352,,,0.4027948764569338
87,bert-base-uncased,_concat_5_tokens_mean_pooling_10,1,12,0.3860692441681743,0.19953195881860522,0.3475603394284588,0.4182901037660546,0.3781921787059763,,,0.34592876497745384
88,bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_10,1,12,0.42033582630361543,0.24985147357045365,0.4185273056137609,0.4949542550557037,0.4303055217411352,,,0.4027948764569338
89,bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_10,1,12,0.3860692441681743,0.19953195881860522,0.3475603394284588,0.4182901037660546,0.3781921787059763,,,0.34592876497745384
90,bert-base-uncased,_cls_layer_11,1,12,0.28242627733276277,0.18444038203814597,0.2776323249988388,0.35191371533839955,0.4336750555363847,,,0.3060175510489064
91,bert-base-uncased,_mean_pooling_11,1,12,0.4431321436478154,0.36301865385799753,0.48018986000094327,0.5551765331670754,0.5680010606068037,,,0.481903650256127
92,bert-base-uncased,_mean_pooling_no_cls_and_sep_11,1,12,0.4431321436478154,0.36301865385799753,0.48018986000094327,0.5551765331670754,0.5680010606068037,,,0.481903650256127
